000633,-1,288,206,46,31
000662,-1,17,138,52,41
000662,-1,19,180,52,40
000662,-1,358,178,50,40
000662,-1,256,136,50,40
000662,-1,212,179,46,40
000662,-1,308,177,48,42
000662,-1,411,178,50,40
000662,-1,70,137,52,42
000662,-1,214,136,40,40
000662,-1,125,136,43,41
000662,-1,122,179,48,40
000662,-1,169,137,45,38
000662,-1,260,180,49,35
000662,-1,170,179,41,40
000662,-1,73,180,47,38
000682,-1,263,219,82,70
000682,-1,212,150,82,69
000682,-1,119,160,89,52
000682,-1,174,232,73,55
000682,-1,302,154,82,61
000682,-1,300,82,84,64
000682,-1,212,82,83,63
000682,-1,120,81,88,62
000709,-1,260,76,42,47
000709,-1,204,131,49,41
000709,-1,316,130,53,45
000709,-1,319,77,44,44
000709,-1,136,77,56,46
000709,-1,256,130,57,44
000709,-1,134,130,62,47
000709,-1,202,91,45,30
000716,-1,243,90,101,74
000716,-1,241,12,104,72
000716,-1,385,12,100,75
000716,-1,243,169,101,65
000716,-1,390,89,94,64
000716,-1,251,237,86,56
000716,-1,155,10,78,65
000716,-1,393,155,73,59
000716,-1,150,75,89,61
000716,-1,149,138,89,65
000722,-1,19,17,83,54
000722,-1,341,17,59,51
000722,-1,106,78,60,53
000722,-1,104,20,75,47
000722,-1,170,75,83,56
000722,-1,180,18,75,50
000722,-1,402,13,79,57
000722,-1,22,77,79,54
000722,-1,257,14,80,57
000758,-1,87,127,51,40
000758,-1,359,127,48,38
000758,-1,245,127,54,38
000758,-1,302,127,53,38
000758,-1,143,127,50,39
000758,-1,200,128,39,37
000758,-1,333,50,78,63
000758,-1,78,54,77,60
000758,-1,246,52,82,60
000758,-1,161,53,80,61
000778,-1,227,160,76,47
000778,-1,326,161,74,45
000778,-1,210,107,85,48
000778,-1,128,161,75,46
000778,-1,338,51,84,49
000778,-1,248,51,86,49
000778,-1,30,162,75,45
000778,-1,388,107,87,49
000778,-1,119,51,90,50
000778,-1,299,107,86,49
000778,-1,28,52,89,49
000778,-1,119,107,88,50
000778,-1,29,108,88,48
000779,-1,250,51,87,51
000779,-1,215,162,78,45
000779,-1,120,161,78,47
000779,-1,311,161,75,44
000779,-1,137,52,93,50
000779,-1,24,162,77,46
000779,-1,210,108,82,46
000779,-1,23,54,94,51
000779,-1,390,106,91,49
000779,-1,118,108,87,48
000779,-1,25,109,88,48
000779,-1,298,106,87,49
000780,-1,330,159,60,33
000780,-1,326,195,65,37
000780,-1,328,275,63,37
000780,-1,328,233,62,40
000780,-1,205,27,110,67
000780,-1,328,73,67,38
000780,-1,85,277,101,69
000780,-1,84,18,111,65
000780,-1,206,97,108,67
000780,-1,84,212,105,64
000780,-1,322,28,71,43
000780,-1,88,86,105,60
000780,-1,219,165,81,69
000780,-1,324,114,70,43
000780,-1,88,148,96,61
000785,-1,196,46,68,35
000785,-1,42,45,59,35
000785,-1,117,46,67,36
000785,-1,275,45,66,37
000785,-1,357,46,58,35
000785,-1,257,173,55,43
000785,-1,6,170,63,48
000785,-1,195,171,59,47
000785,-1,377,170,61,49
000785,-1,316,171,58,49
000785,-1,440,170,60,50
000785,-1,439,109,63,55
000785,-1,134,170,60,48
000785,-1,354,95,82,69
000785,-1,72,169,59,49
000785,-1,266,93,83,73
000785,-1,183,93,80,71
000785,-1,98,92,82,73
000785,-1,10,92,82,71
000788,-1,384,73,55,42
000788,-1,327,71,57,42
000788,-1,440,72,62,43
000788,-1,325,34,36,28
000788,-1,283,35,41,27
000788,-1,362,34,40,28
000788,-1,224,69,66,50
000788,-1,244,35,39,26
000788,-1,159,34,41,28
000788,-1,203,33,40,29
000788,-1,60,33,40,29
000788,-1,15,32,43,31
000788,-1,86,68,67,50
000788,-1,102,34,39,27
000788,-1,154,69,69,48
000788,-1,14,69,71,48
000809,-1,298,25,50,35
000809,-1,50,64,49,38
000809,-1,146,20,47,41
000809,-1,202,64,51,37
000809,-1,257,64,50,39
000809,-1,311,65,51,37
000809,-1,155,64,41,39
000809,-1,367,64,43,38
000809,-1,196,25,44,35
000809,-1,247,24,45,36
000809,-1,103,66,45,34
000813,-1,300,26,45,33
000813,-1,420,60,43,34
000813,-1,158,251,96,81
000813,-1,379,160,63,85
000813,-1,259,27,39,31
000813,-1,251,160,65,84
000813,-1,129,161,54,83
000813,-1,373,60,45,34
000813,-1,260,251,96,82
000813,-1,194,157,53,88
000813,-1,155,61,40,32
000813,-1,234,62,41,30
000813,-1,213,27,43,31
000813,-1,333,60,37,34
000813,-1,445,162,62,76
000813,-1,201,61,33,32
000813,-1,316,162,63,77
000813,-1,286,61,45,32
000813,-1,63,61,33,32
000813,-1,168,25,46,34
000813,-1,163,95,70,60
000813,-1,70,166,61,77
000813,-1,241,98,45,57
000813,-1,100,61,39,32
000813,-1,4,155,62,96
000813,-1,290,102,65,50
000817,-1,247,10,114,74
000817,-1,133,84,110,73
000817,-1,250,160,115,68
000817,-1,249,87,113,69
000817,-1,136,159,104,73
000817,-1,247,237,117,68
000817,-1,249,308,119,74
000817,-1,367,15,81,62
000817,-1,139,17,100,61
000826,-1,259,189,54,46
000826,-1,199,188,54,48
000826,-1,234,161,41,24
000826,-1,320,186,60,51
000826,-1,130,104,79,58
000826,-1,134,241,77,50
000826,-1,291,241,77,49
000826,-1,297,101,85,62
000826,-1,212,104,83,57
000826,-1,214,240,73,50
000826,-1,126,187,68,50
000839,-1,159,129,52,40
000839,-1,107,130,50,38
000839,-1,43,128,60,43
000839,-1,426,178,55,46
000839,-1,367,177,55,46
000839,-1,187,176,54,49
000839,-1,304,178,57,46
000839,-1,245,179,57,45
000839,-1,43,177,59,47
000839,-1,217,134,52,34
000839,-1,106,176,55,48
000845,-1,86,64,42,47
000845,-1,458,68,44,43
000845,-1,173,63,43,46
000845,-1,132,66,38,46
000845,-1,348,65,26,49
000845,-1,151,122,27,47
000845,-1,58,65,25,48
000845,-1,63,126,41,41
000845,-1,378,58,36,53
000845,-1,105,130,43,34
000845,-1,308,57,37,54
000845,-1,1,53,53,56
000845,-1,262,56,40,55
000845,-1,416,55,40,57
000845,-1,1,113,59,56
000845,-1,180,114,67,56
000862,-1,53,140,93,69
000862,-1,174,95,58,40
000862,-1,209,52,53,38
000862,-1,200,141,55,34
000862,-1,234,95,58,40
000862,-1,260,141,55,35
000862,-1,141,139,55,38
000862,-1,144,50,60,42
000862,-1,323,139,50,40
000862,-1,267,54,53,36
000869,-1,350,170,51,38
000869,-1,7,147,90,62
000869,-1,406,144,84,63
000869,-1,348,76,99,63
000869,-1,267,144,84,62
000869,-1,103,144,81,62
000869,-1,59,76,94,65
000869,-1,188,143,74,65
000869,-1,251,74,96,68
000869,-1,159,74,91,69
000876,-1,414,9,61,46
000876,-1,297,280,82,54
000876,-1,296,226,83,51
000876,-1,301,63,75,51
000876,-1,298,169,80,53
000876,-1,404,160,78,51
000876,-1,405,56,80,48
000876,-1,298,118,80,48
000876,-1,298,8,81,52
000876,-1,404,108,78,49
000881,-1,194,320,119,64
000881,-1,193,128,116,61
000881,-1,192,2,119,63
000881,-1,196,254,111,63
000881,-1,325,155,73,41
000881,-1,194,192,114,58
000881,-1,326,107,72,46
000881,-1,195,67,114,57
000881,-1,326,245,76,49
000881,-1,325,198,76,47
000881,-1,321,56,81,50
000881,-1,321,2,81,53
000883,-1,422,51,58,37
000883,-1,426,164,56,36
000883,-1,422,126,59,36
000883,-1,351,128,60,35
000883,-1,349,50,63,38
000883,-1,352,14,58,34
000883,-1,353,164,55,35
000883,-1,429,88,50,37
000883,-1,430,15,47,34
000883,-1,364,89,34,36
000883,-1,424,202,54,31
000888,-1,92,107,55,38
000888,-1,214,105,52,41
000888,-1,90,32,59,39
000888,-1,321,106,51,41
000888,-1,270,104,48,44
000888,-1,149,32,61,40
000888,-1,433,104,58,43
000888,-1,375,105,58,44
000888,-1,149,107,62,39
000888,-1,162,187,65,27
000888,-1,20,180,67,44
000888,-1,20,106,67,43
000888,-1,20,30,65,44
000888,-1,93,179,65,44
000890,-1,358,25,51,49
000890,-1,304,26,53,48
000890,-1,208,27,51,48
000890,-1,259,29,45,42
000890,-1,43,29,55,46
000890,-1,411,33,46,35
000890,-1,154,27,50,48
000890,-1,100,27,53,49
000890,-1,329,76,47,58
000890,-1,383,77,44,56
000890,-1,269,76,57,57
000890,-1,205,77,60,57
000890,-1,75,78,62,58
000890,-1,141,80,63,54
000914,-1,426,37,57,40
000914,-1,305,87,52,47
000914,-1,243,28,43,50
000914,-1,83,28,51,51
000914,-1,135,31,63,41
000914,-1,359,84,56,49
000914,-1,365,27,54,49
000914,-1,200,38,39,38
000914,-1,18,30,63,46
000914,-1,290,32,72,41
000914,-1,82,86,76,48
000914,-1,235,87,68,46
000914,-1,158,84,75,49
000916,-1,394,43,99,67
000916,-1,196,39,97,71
000916,-1,295,40,96,72
000916,-1,98,39,94,72
000916,-1,104,179,65,50
000916,-1,28,177,73,51
000916,-1,242,176,58,57
000916,-1,295,119,75,49
000916,-1,389,173,84,62
000916,-1,302,173,84,62
000916,-1,211,113,82,58
000916,-1,122,113,87,59
000922,-1,27,88,67,45
000922,-1,224,53,40,28
000922,-1,185,52,37,29
000922,-1,215,90,60,45
000922,-1,329,139,105,71
000922,-1,122,140,106,70
000922,-1,109,52,34,29
000922,-1,266,52,41,30
000922,-1,146,52,36,29
000922,-1,68,53,38,28
000922,-1,92,90,61,44
000922,-1,27,53,40,28
000922,-1,154,90,60,46
000922,-1,21,139,102,71
000922,-1,229,140,98,69
000928,-1,311,145,65,47
000928,-1,310,46,69,47
000928,-1,393,149,76,45
000928,-1,396,98,76,49
000928,-1,392,45,77,49
000928,-1,310,97,74,46
000928,-1,308,298,77,49
000928,-1,392,195,79,50
000928,-1,310,195,75,49
000928,-1,308,247,78,49
000940,-1,409,209,54,39
000940,-1,353,210,52,37
000940,-1,294,211,54,36
000940,-1,200,210,48,37
000940,-1,106,211,42,37
000940,-1,57,217,46,25
000940,-1,152,215,44,31
000951,-1,62,171,61,39
000951,-1,62,207,62,40
000951,-1,62,52,62,42
000951,-1,61,245,63,40
000951,-1,62,287,62,42
000951,-1,60,95,65,40
000951,-1,58,15,67,41
000951,-1,393,170,103,70
000951,-1,396,19,97,71
000951,-1,68,136,48,34
000951,-1,288,15,100,67
000951,-1,290,82,96,67
000951,-1,412,94,60,65
000951,-1,402,241,87,66
000951,-1,287,213,98,49
000951,-1,294,154,89,57
000951,-1,293,267,93,59
000952,-1,161,108,50,38
000952,-1,107,110,51,37
000952,-1,51,110,51,39
000952,-1,402,154,68,48
000952,-1,192,155,66,46
000952,-1,261,155,70,45
000952,-1,358,103,67,50
000952,-1,120,153,67,50
000952,-1,333,155,67,46
000952,-1,218,105,66,46
000952,-1,288,104,65,48
000954,-1,113,39,57,43
000954,-1,20,93,96,75
000954,-1,118,92,98,76
000954,-1,219,92,95,77
000954,-1,318,94,96,75
000954,-1,237,23,47,64
000954,-1,287,23,63,63
000954,-1,350,24,64,61
000954,-1,36,22,77,62
000954,-1,173,23,62,60
000969,-1,110,19,40,50
000969,-1,437,111,58,42
000969,-1,250,23,62,41
000969,-1,381,113,50,38
000969,-1,32,110,59,42
000969,-1,209,111,40,40
000969,-1,31,15,74,53
000969,-1,100,110,40,41
000969,-1,153,112,44,38
000969,-1,329,112,43,40
000969,-1,170,23,66,44
000969,-1,258,109,60,46
000969,-1,411,23,79,47
000969,-1,318,18,79,52
000972,-1,316,128,56,48
000972,-1,409,291,69,41
000972,-1,406,128,76,50
000972,-1,404,74,79,50
000972,-1,305,235,79,50
000972,-1,305,19,79,53
000972,-1,405,18,78,55
000972,-1,404,236,79,51
000972,-1,406,180,76,54
000972,-1,304,180,82,51
000972,-1,304,74,80,51
000992,-1,387,295,76,48
000992,-1,385,188,76,48
000992,-1,386,241,81,49
000992,-1,288,240,71,46
000992,-1,283,291,79,51
000992,-1,284,187,76,48
000994,-1,386,157,51,47
000994,-1,316,65,43,51
000994,-1,391,59,42,48
000994,-1,386,206,51,50
000994,-1,300,123,67,45
000994,-1,298,12,69,48
000994,-1,381,8,63,49
000994,-1,377,111,75,44
000995,-1,418,138,58,34
000995,-1,404,176,87,58
000995,-1,403,76,85,59
000995,-1,405,13,84,60
000995,-1,407,239,83,58
000995,-1,406,302,86,59
000998,-1,219,0,101,8
000998,-1,349,15,128,74
000998,-1,202,272,130,79
000998,-1,354,95,124,79
000998,-1,58,13,132,78
000998,-1,62,95,129,85
000998,-1,204,101,131,83
000998,-1,199,13,137,84
000998,-1,204,187,132,83
001004,-1,192,32,188,79
001004,-1,381,49,113,61
001004,-1,104,121,73,47
001004,-1,16,119,83,49
001004,-1,176,121,72,44
001004,-1,417,118,78,49
001004,-1,334,117,82,51
001004,-1,252,119,76,49
001004,-1,19,37,170,77
001005,-1,441,67,53,46
001005,-1,21,70,54,44
001005,-1,76,68,52,46
001005,-1,290,67,53,46
001005,-1,343,66,52,48
